game_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,incorrect
20151218DETCHI,DET,CHI,20151218,Steve Anderson,James Capers,Gary Zielinski,147,144,L2M-DET-CHI-12-18-15.pdf,http://www.basketball-reference.com/boxscores/201512180CHI.html,7
20151218LACSAS,LAC,SAS,20151218,Brian Forte,Ed Malloy,Leroy Richardson,107,115,L2M-LAC-SAS-12-18-15.pdf,http://www.basketball-reference.com/boxscores/201512180SAS.html,
20151218MILGSW,MIL,GSW,20151218,Tony Brothers,David Guthrie,Haywoode Workman,112,121,L2M-MIL-GSW-12-18-15.pdf,http://www.basketball-reference.com/boxscores/201512180GSW.html,2
20151218SACMIN,SAC,MIN,20151218,Sean Corbin,Ron Garretson,Justin Van Duyne,95,99,L2M-SAC-MIN-12-18-15.pdf,http://www.basketball-reference.com/boxscores/201512180MIN.html,2
20151219CHAWAS,CHA,WAS,20151219,Dan Crawford,Bill Kennedy,J.T. Orr,101,109,L2M-CHA-WAS-12-19-15.pdf,http://www.basketball-reference.com/boxscores/201512190WAS.html,1
20151220ATLORL,ATL,ORL,20151220,Eric Lewis,J.T. Orr,Bill Spooner,103,100,L2M-ATL-ORL-12-20-15.pdf,http://www.basketball-reference.com/boxscores/201512200ORL.html,1
20151220MILPHO,MIL,PHO,20151220,Curtis Blair,Leroy Richardson,Tom Washington,101,95,L2M-MIL-PHX-12-20-15.pdf,http://www.basketball-reference.com/boxscores/201512200PHO.html,
20151220NOPDEN,NOP,DEN,20151220,Marc Davis,Kane Fitzgerald,Karl Lane,130,125,L2M-NOP-DEN-12-20-15.pdf,http://www.basketball-reference.com/boxscores/201512200DEN.html,
20151221CHAHOU,CHA,HOU,20151221,Sean Corbin,Scott Twardoski,Zach Zarba,95,102,L2M-CHA-HOU-12-21-15.pdf,http://www.basketball-reference.com/boxscores/201512210HOU.html,1
20151221OKCLAC,OKC,LAC,20151221,Nick Buchert,Ron Garretson,John Goble,100,99,L2M-OKC-LAC-12-21-15.pdf,http://www.basketball-reference.com/boxscores/201512210LAC.html,3
20151222DETMIA,DET,MIA,20151222,Eric Lewis,Aaron Smith,Bill Spooner,93,92,L2M-DET-MIA-12-22-15.pdf,http://www.basketball-reference.com/boxscores/201512220MIA.html,2
20151222LALDEN,LAL,DEN,20151222,Nick Buchert,John Goble,Scott Twardoski,111,107,L2M-LAL-DEN-12-22-15.pdf,http://www.basketball-reference.com/boxscores/201512220DEN.html,1
20151223DALBKN,DAL,BKN,20151223,Tony Brothers,Mark Lindsay,Justin Van Duyne,119,118,L2M-DAL-BKN-12-23-15.pdf,http://www.basketball-reference.com/boxscores/201512230BRK.html,1
20151223HOUORL,HOU,ORL,20151223,Steve Anderson,David Guthrie,Bill Kennedy,101,104,L2M-HOU-ORL-12-23-15.pdf,http://www.basketball-reference.com/boxscores/201512230ORL.html,2
20151223NYKCLE,NYK,CLE,20151223,Tony Brown,Jason Phillips,Kevin Scott,84,91,L2M-NYK-CLE-12-23-15.pdf,http://www.basketball-reference.com/boxscores/201512230CLE.html,
20151223SACIND,SAC,IND,20151223,Ed Malloy,Dedric Taylor,Josh Tiven,108,106,L2M-SAC-IND-12-23-15.pdf,http://www.basketball-reference.com/boxscores/201512230IND.html,2
20151225CLEGSW,CLE,GSW,20151225,Matt Boland,Scott Foster,Courtney Kirkland,83,89,L2M-CLE-GSW-12-25-15.pdf,http://www.basketball-reference.com/boxscores/201512250GSW.html,1
20151225NOPMIA,NOP,MIA,20151225,Tony Brothers,Nick Buchert,Sean Corbin,88,94,L2M-NOP-MIA-12-25-15.pdf,http://www.basketball-reference.com/boxscores/201512250MIA.html,
20151225SASHOU,SAS,HOU,20151225,Derrick Collins,Jason Phillips,Gary Zielinski,84,88,L2M-SAS-HOU-12-25-15.pdf,http://www.basketball-reference.com/boxscores/201512250HOU.html,1
20151226CHIDAL,CHI,DAL,20151226,James Capers,Derrick Collins,Leon Wood,111,118,L2M-CHI@DAL-12-26-15.pdf,http://www.basketball-reference.com/boxscores/201512260DAL.html,
20151226HOUNOP,HOU,NOP,20151226,Mark Ayotte,J.T. Orr,Bill Spooner,108,110,L2M-HOU@NOP-12-26-15.pdf,http://www.basketball-reference.com/boxscores/201512260NOP.html,2
20151226LACUTA,LAC,UTA,20151226,Dan Crawford,Gediminas Petraitis,Scott Wall,109,104,L2M-LAC@UTA-12-26-15.pdf,http://www.basketball-reference.com/boxscores/201512260UTA.html,1
20151226MEMCHA,MEM,CHA,20151226,David Guthrie,Michael Smith,Haywoode Workman,92,98,L2M-MEM@CHA-12-26-15.pdf,http://www.basketball-reference.com/boxscores/201512260CHO.html,1
20151226MIAORL,MIA,ORL,20151226,Pat Fraher,Kevin Scott,Ben Taylor,108,101,L2M-MIA@ORL-12-26-15.pdf,http://www.basketball-reference.com/boxscores/201512260ORL.html,1
20151227PORSAC,POR,SAC,20151227,Steve Anderson,Matt Boland,Derrick Stafford,98,94,L2M-POR-SAC-12-27-2015.pdf,http://www.basketball-reference.com/boxscores/201512270SAC.html,
20151228CLEPHO,CLE,PHO,20151228,Dan Crawford,Gediminas Petraitis,Scott Wall,101,97,L2M-CLE-PHX-12-28-15.pdf,http://www.basketball-reference.com/boxscores/201512280PHO.html,
20151228PHIUTA,PHI,UTA,20151228,Steve Anderson,Matt Boland,Scott Foster,91,95,L2M-PHI-UTA-12-28-15.pdf,http://www.basketball-reference.com/boxscores/201512280UTA.html,
20151229ATLHOU,ATL,HOU,20151229,John Goble,Mark Lindsay,Justin Van Duyne,121,115,L2M-ATL-HOU-12-29-15.pdf,http://www.basketball-reference.com/boxscores/201512290HOU.html,1
20151229MIAMEM,MIA,MEM,20151229,Eric Dalen,Bill Kennedy,Courtney Kirkland,90,99,L2M-MIA-MEM-12-29-15.pdf,http://www.basketball-reference.com/boxscores/201512290MEM.html,
20151230BKNORL,BKN,ORL,20151230,Marc Davis,David Jones,Derek Richardson,93,100,L2M-BKN-ORL-12-30-15.pdf,http://www.basketball-reference.com/boxscores/201512300ORL.html,2
20151230INDCHI,IND,CHI,20151230,Curtis Blair,Eric Lewis,Jason Phillips,100,102,L2M-IND-CHI-12-30-15.pdf,http://www.basketball-reference.com/boxscores/201512300CHI.html,1
20151230LALBOS,LAL,BOS,20151230,Brent Barnaky,Mike Callahan,Haywoode Workman,112,104,L2M-LAL-BOS-12-30-15.pdf,http://www.basketball-reference.com/boxscores/201512300BOS.html,3
20151230PHISAC,PHI,SAC,20151230,James Capers,Brett Nansel,Scott Wall,110,105,L2M-PHI-SAC-12-30-15.pdf,http://www.basketball-reference.com/boxscores/201512300SAC.html,1
20151231LACNOP,LAC,NOP,20151231,Scott Foster,Lauren Holtkamp,Michael Smith,95,89,L2M-LAC@NOP-12-31-15.pdf,http://www.basketball-reference.com/boxscores/201512310NOP.html,
20151231PHOOKC,PHO,OKC,20151231,Brian Forte,Ed Malloy,Eli Roe,106,110,L2M-PHX@OKC-12-31-15.pdf,http://www.basketball-reference.com/boxscores/201512310OKC.html,
20160102DENGSW,DEN,GSW,20160102,Mark Ayotte,James Capers,Justin Van Duyne,108,111,L2M-DEN-GSW-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020GSW.html,2
20160102MEMUTA,MEM,UTA,20160102,Josh Tiven,Scott Twardoski,Sean Wright,87,92,L2M-MEM-UTA-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020UTA.html,2
20160102NOPDAL,NOP,DAL,20160102,Tony Brown,Kevin Scott,Tom Washington,105,98,L2M-NOP-DAL-1-2-16.pdf,http://www.basketball-reference.com/boxscores/201601020DAL.html,4
20160103CHITOR,CHI,TOR,20160103,Nick Buchert,Ron Garretson,Gediminas Petraitis,115,113,L2M-CHI-TOR-1-3-16.pdf,http://www.basketball-reference.com/boxscores/201601030TOR.html,1
20160104HOUUTA,HOU,UTA,20160104,Tony Brown,Eli Roe,Tom Washington,93,91,L2M-HOU-UTA-1-4-16.pdf,http://www.basketball-reference.com/boxscores/201601040UTA.html,3
20160104INDMIA,IND,MIA,20160104,Pat Fraher,Marat Kogut,Zach Zarba,100,103,L2M-IND-MIA-1-4-16.pdf,http://www.basketball-reference.com/boxscores/201601040MIA.html,2
20160105NYKATL,NYK,ATL,20160105,Matt Boland,John Goble,Marat Kogut,107,101,L2M-NYK-ATL-1-5-16.pdf,http://www.basketball-reference.com/boxscores/201601050ATL.html,2
20160105SACDAL,SAC,DAL,20160105,Ron Garretson,Aaron Smith,James Williams,116,117,L2M-SAC-DAL-1-5-16.pdf,http://www.basketball-reference.com/boxscores/201601050DAL.html,6
20160106CHAPHO,CHA,PHO,20160106,Mark Ayotte,Tony Brown,Rodney Mott,102,111,L2M-CHA-PHX-1-6-16.pdf,http://www.basketball-reference.com/boxscores/201601060PHO.html,4
20160106DENMIN,DEN,MIN,20160106,Gediminas Petraitis,Zach Zarba,Gary Zielinski,78,74,L2M-DEN-MIN-1-6-16.pdf,http://www.basketball-reference.com/boxscores/201601060MIN.html,
20160106DETBOS,DET,BOS,20160106,James Capers,Bill Kennedy,Derek Richardson,99,94,L2M-DET-BOS-1-6-16.pdf,http://www.basketball-reference.com/boxscores/201601060BOS.html,
20160107LALSAC,LAL,SAC,20160107,Mark Lindsay,Rodney Mott,Eli Roe,115,118,L2M-LAL-SAC-1-7-16.pdf,http://www.basketball-reference.com/boxscores/201601070SAC.html,
20160107UTAHOU,UTA,HOU,20160107,Pat Fraher,Courtney Kirkland,Haywoode Workman,94,103,L2M-UTA-HOU-1-7-16.pdf,http://www.basketball-reference.com/boxscores/201601070HOU.html,
20160108DALMIL,DAL,MIL,20160108,Brian Forte,Scott Twardoski,Zach Zarba,95,96,L2M-DAL-MIL-1-8-16.pdf,http://www.basketball-reference.com/boxscores/201601080MIL.html,
20160108DENMEM,DEN,MEM,20160108,Scott Foster,Derek Richardson,Leroy Richardson,84,91,L2M-DEN-MEM-1-8-16.pdf,http://www.basketball-reference.com/boxscores/201601080MEM.html,
20160108INDNOP,IND,NOP,20160108,Mike Callahan,Tyler Ford,David Jones,91,86,L2M-IND-NOP-1-8-16.pdf,http://www.basketball-reference.com/boxscores/201601080NOP.html,1
20160108MIAPHO,MIA,PHO,20160108,Brent Barnaky,Marc Davis,Ben Taylor,103,95,L2M-MIA-PHX-1-8-16.pdf,http://www.basketball-reference.com/boxscores/201601080PHO.html,1
20160108NYKSAS,NYK,SAS,20160108,Nick Buchert,Ed Malloy,J.T. Orr,99,100,L2M-NYK-SAS-1-8-16.pdf,http://www.basketball-reference.com/boxscores/201601080SAS.html,
20160108OKCLAL,OKC,LAL,20160108,Bennie Adams,Tre Maddox,Ken Mauer,117,113,L2M-OKC-LAL-1-8-16.pdf,http://www.basketball-reference.com/boxscores/201601080LAL.html,2
20160110BOSMEM,BOS,MEM,20160110,Eric Lewis,Ed Malloy,J.T. Orr,98,101,L2M-BOS-MEM-1-10-16.pdf,http://www.basketball-reference.com/boxscores/201601100MEM.html,1
20160110INDHOU,IND,HOU,20160110,Lauren Holtkamp,Monty McCutchen,Josh Tiven,103,107,L2M-IND-HOU-1-10-16.pdf,http://www.basketball-reference.com/boxscores/201601100HOU.html,3
20160110NOPLAC,NOP,LAC,20160110,Brent Barnaky,Marc Davis,Leon Wood,111,114,L2M-NOP-LAC-1-10-16.pdf,http://www.basketball-reference.com/boxscores/201601100LAC.html,1
20160110OKCPOR,OKC,POR,20160110,Curtis Blair,Derrick Collins,Scott Foster,110,115,L2M-OKC-POR-1-10-16.pdf,http://www.basketball-reference.com/boxscores/201601100POR.html,
20160112BOSNYK,BOS,NYK,20160112,Steve Anderson,David Jones,Rodney Mott,114,120,L2M-BOS-NYK-1-12-16.pdf,http://www.basketball-reference.com/boxscores/201601120NYK.html,
20160112CHIMIL,CHI,MIL,20160112,Michael Smith,Dedric Taylor,Josh Tiven,101,106,L2M-CHI-MIL-1-12-16.pdf,http://www.basketball-reference.com/boxscores/201601120MIL.html,
20160112CLEDAL,CLE,DAL,20160112,Eric Lewis,Tre Maddox,Ken Mauer,110,107,L2M-CLE-DAL-1-12-16.pdf,http://www.basketball-reference.com/boxscores/201601120DAL.html,6
20160112NOPLAL,NOP,LAL,20160112,James Capers,J.T. Orr,Leroy Richardson,91,95,L2M-NOP-LAL-1-12-16.pdf,http://www.basketball-reference.com/boxscores/201601120LAL.html,2
20160112OKCMIN,OKC,MIN,20160112,Brian Forte,Marat Kogut,Mark Lindsay,101,96,L2M-OKC-MIN-1-12-16.pdf,http://www.basketball-reference.com/boxscores/201601120MIN.html,
20160113GSWDEN,GSW,DEN,20160113,Kevin Cutler,Eric Lewis,Kevin Scott,110,112,L2M-GSW-DEN-1-13-16.pdf,http://www.basketball-reference.com/boxscores/201601130DEN.html,1
20160113INDBOS,IND,BOS,20160113,Tony Brothers,Scott Wall,Leon Wood,94,103,L2M-IND-BOS-1-13-16.pdf,http://www.basketball-reference.com/boxscores/201601130BOS.html,2
20160113MILWAS,MIL,WAS,20160113,Dan Crawford,Mitchell Ervin,Bill Kennedy,101,106,L2M-MIL-WAS-1-13-16.pdf,http://www.basketball-reference.com/boxscores/201601130WAS.html,
20160113MINHOU,MIN,HOU,20160113,Sean Corbin,Aaron Smith,Derrick Stafford,104,107,L2M-MIN-HOU-1-13-16.pdf,http://www.basketball-reference.com/boxscores/201601130HOU.html,1
20160113NYKBKN,NYK,BKN,20160113,Monty McCutchen,Dedric Taylor,James Williams,104,110,L2M-NYK-BKN-1-13-16.pdf,http://www.basketball-reference.com/boxscores/201601130BRK.html,1
20160114CHIPHI,CHI,PHI,20160114,Mark Ayotte,Ken Mauer,Eli Roe,115,111,L2M-CHI-PHI-1-14-16.pdf,http://www.basketball-reference.com/boxscores/201601140PHI.html,3
20160114DETMEM,DET,MEM,20160114,Mark Lindsay,Rodney Mott,Ben Taylor,101,103,L2M-DET-MEM-1-14-16.pdf,http://www.basketball-reference.com/boxscores/201601140MEM.html,2
20160114SACUTA,SAC,UTA,20160114,James Capers,Leroy Richardson,Haywoode Workman,103,101,L2M-SAC-UTA-1-14-16.pdf,http://www.basketball-reference.com/boxscores/201601140UTA.html,2
20160114TORORL,TOR,ORL,20160114,Kane Fitzgerald,Lauren Holtkamp,Tom Washington,106,103,L2M-TOR-ORL-1-14-16.pdf,http://www.basketball-reference.com/boxscores/201601140ORL.html,2
20160115ATLMIL,ATL,MIL,20160115,Steve Anderson,Eric Dalen,Marc Davis,101,108,L2M-ATL-MIL-1-15-16.pdf,http://www.basketball-reference.com/boxscores/201601150MIL.html,2
20160115CHANOP,CHA,NOP,20160115,Derrick Collins,Marat Kogut,Derrick Stafford,107,109,L2M-CHA-NOP-1-15-16.pdf,http://www.basketball-reference.com/boxscores/201601150NOP.html,1
20160115MIADEN,MIA,DEN,20160115,Sean Corbin,Scott Twardoski,Haywoode Workman,98,95,L2M-MIA-DEN-1-15-16.pdf,http://www.basketball-reference.com/boxscores/201601150DEN.html,
20160116BOSWAS,BOS,WAS,20160116,Tony Brothers,Tyler Ford,Josh Tiven,119,117,L2M-BOS@WAS-1-16-16.pdf,http://www.basketball-reference.com/boxscores/201601160WAS.html,2
20160116SACLAC,SAC,LAC,20160116,Matt Boland,Ed Malloy,Scott Twardoski,110,103,L2M-SAC@LAC-1-16-16.pdf,http://www.basketball-reference.com/boxscores/201601160LAC.html,
20160117INDDEN,IND,DEN,20160117,David Guthrie,Bill Kennedy,Brett Nansel,126,129,L2M-IND-DEN-1-17-16.pdf,http://www.basketball-reference.com/boxscores/201601170DEN.html,1
20160118BOSDAL,BOS,DAL,20160118,Kevin Cutler,Eric Dalen,Rodney Mott,113,118,L2M-BOS-DAL-1-18-16.pdf,http://www.basketball-reference.com/boxscores/201601180DAL.html,2
20160118HOULAC,HOU,LAC,20160118,Dan Crawford,J.T. Orr,James Williams,132,140,L2M-HOU-LAC-1-18-16.pdf,http://www.basketball-reference.com/boxscores/201601180LAC.html,1
20160118PHINYK,PHI,NYK,20160118,Karl Lane,Eric Lewis,Josh Tiven,113,119,L2M-PHI-NYK-1-18-16.pdf,http://www.basketball-reference.com/boxscores/201601180NYK.html,7
20160118UTACHA,UTA,CHA,20160118,Mark Lindsay,Jason Phillips,Leon Wood,119,124,L2M-UTA-CHA-1-18-16.pdf,http://www.basketball-reference.com/boxscores/201601180CHO.html,2
20160120ATLPOR,ATL,POR,20160120,Dan Crawford,Gediminas Petraitis,James Williams,104,98,L2M-ATL-POR-1-20-16.pdf,http://www.basketball-reference.com/boxscores/201601200POR.html,2
20160120BOSTOR,BOS,TOR,20160120,Tony Brown,Jason Phillips,Kevin Scott,109,115,L2M-BOS-TOR-1-20-16.pdf,http://www.basketball-reference.com/boxscores/201601200TOR.html,1
20160120MINDAL,MIN,DAL,20160120,Marc Davis,Pat Fraher,Haywoode Workman,94,106,L2M-MIN-DAL-1-20-16.pdf,http://www.basketball-reference.com/boxscores/201601200DAL.html,3
20160120UTANYK,UTA,NYK,20160120,Kane Fitzgerald,Tyler Ford,John Goble,111,118,L2M-UTA-NYK-1-20-16.pdf,http://www.basketball-reference.com/boxscores/201601200NYK.html,4
20160121ATLSAC,ATL,SAC,20160121,Tony Brothers,Nick Buchert,J.T. Orr,88,91,L2M-ATL-SAC-1-21-16.pdf,http://www.basketball-reference.com/boxscores/201601210SAC.html,2
20160121MEMDEN,MEM,DEN,20160121,Mitchell Ervin,Rodney Mott,Scott Wall,102,101,L2M-MEM-DEN-1-21-16.pdf,http://www.basketball-reference.com/boxscores/201601210DEN.html,1
20160122CHAORL,CHA,ORL,20160122,Kevin Cutler,Scott Foster,David Jones,120,116,L2M-CHA-ORL-1-22-16.pdf,http://www.basketball-reference.com/boxscores/201601220ORL.html,2
20160123ATLPHO,ATL,PHO,20160123,Brett Nansel,Josh Tiven,Tom Washington,95,98,L2M-ATL-PHX-1-23-16.pdf,http://www.basketball-reference.com/boxscores/201601230PHO.html,
20160123DETDEN,DET,DEN,20160123,Kane Fitzgerald,Scott Twardoski,Zach Zarba,101,104,L2M-DET-DEN-1-23-16.pdf,http://www.basketball-reference.com/boxscores/201601230DEN.html,1
20160123MEMMIN,MEM,MIN,20160123,Tony Brown,Tyler Ford,Ken Mauer,101,106,L2M-MEM-MIN-1-23-16.pdf,http://www.basketball-reference.com/boxscores/201601230MIN.html,1
20160125CHASAC,CHA,SAC,20160125,Steve Anderson,Kane Fitzgerald,Zach Zarba,129,128,L2M-CHA-SAC-1-25-16.pdf,http://www.basketball-reference.com/boxscores/201601250SAC.html,4
20160125DETUTA,DET,UTA,20160125,Bill Kennedy,Aaron Smith,Josh Tiven,95,92,L2M-DET-UTA-1-25-16.pdf,http://www.basketball-reference.com/boxscores/201601250UTA.html,2
20160125HOUNOP,HOU,NOP,20160125,Dan Crawford,Gediminas Petraitis,Kevin Scott,112,111,L2M-HOU-NOP-1-25-16.pdf,http://www.basketball-reference.com/boxscores/201601250NOP.html,
20160125MIACHI,MIA,CHI,20160125,Tony Brown,Leroy Richardson,Bill Spooner,89,84,L2M-MIA-CHI-1-25-16.pdf,http://www.basketball-reference.com/boxscores/201601250CHI.html,
20160125ORLMEM,ORL,MEM,20160125,Ron Garretson,David Guthrie,J.T. Orr,102,108,L2M-ORL-MEM-1-25-16.pdf,http://www.basketball-reference.com/boxscores/201601250MEM.html,2
20160126DALLAL,DAL,LAL,20160126,Kevin Cutler,Kane Fitzgerald,Sean Wright,92,90,L2M-DAL-LAL-1-26-16.pdf,http://www.basketball-reference.com/boxscores/201601260LAL.html,1
20160126LACIND,LAC,IND,20160126,Ron Garretson,David Jones,Justin Van Duyne,91,89,L2M-LAC-IND-1-26-16.pdf,http://www.basketball-reference.com/boxscores/201601260IND.html,2
20160126MIABKN,MIA,BKN,20160126,James Capers,Tyler Ford,Brian Forte,102,98,L2M-MIA-BKN-1-26-16.pdf,http://www.basketball-reference.com/boxscores/201601260BRK.html,
20160126OKCNYK,OKC,NYK,20160126,Curtis Blair,Eric Dalen,Ken Mauer,128,122,L2M-OKC-NYK-1-26-16.pdf,http://www.basketball-reference.com/boxscores/201601260NYK.html,2
20160126ORLMIL,ORL,MIL,20160126,Bennie Adams,John Goble,Lauren Holtkamp,100,107,L2M-ORL-MIL-1-26-16.pdf,http://www.basketball-reference.com/boxscores/201601260MIL.html,
20160127LACATL,LAC,ATL,20160127,Pat Fraher,Kevin Scott,Gary Zielinski,85,83,L2M-LAC@ATL-1-27-16-4.pdf,http://www.basketball-reference.com/boxscores/201601270ATL.html,1
20160127OKCMIN,OKC,MIN,20160127,Steve Anderson,Sean Corbin,Leroy Richardson,126,123,L2M-OKC@MIN-1-27-16-2.pdf,http://www.basketball-reference.com/boxscores/201601270MIN.html,1
20160128DENWAS,DEN,WAS,20160128,Bennie Adams,Ken Mauer,Gediminas Petraitis,117,113,L2M-DEN-WAS-1-28-16.pdf,http://www.basketball-reference.com/boxscores/201601280WAS.html,2
20160129MIAMIL,MIA,MIL,20160129,Tony Brothers,Kevin Cutler,Pat Fraher,107,103,L2M-MIA-MIL-1-29-16.pdf,http://www.basketball-reference.com/boxscores/201601290MIL.html,1
20160130BKNNOP,BKN,NOP,20160130,Marc Davis,Kane Fitzgerald,Justin Van Duyne,103,105,L2M-BKN@NOP-1-30-16.pdf,http://www.basketball-reference.com/boxscores/201601300NOP.html,
20160130DENIND,DEN,IND,20160130,Kevin Cutler,Mark Lindsay,Tom Washington,105,109,L2M-DEN@IND-1-30-16.pdf,http://www.basketball-reference.com/boxscores/201601300IND.html,1
20160130WASHOU,WAS,HOU,20160130,Mitchell Ervin,John Goble,Josh Tiven,123,122,L2M-WAS@HOU-1-30-16.pdf,http://www.basketball-reference.com/boxscores/201601300HOU.html,2
20160201CHIUTA,CHI,UTA,20160201,Nick Buchert,John Goble,Justin Van Duyne,96,105,L2M-CHI-UTA-2-1-16.pdf,http://www.basketball-reference.com/boxscores/201602010UTA.html,1
20160201CLEIND,CLE,IND,20160201,Brent Barnaky,Monty McCutchen,Haywoode Workman,111,106,L2M-CLE-IND-2-1-16.pdf,http://www.basketball-reference.com/boxscores/201602010IND.html,3
20160201DETBKN,DET,BKN,20160201,Kevin Cutler,Eric Lewis,Mark Lindsay,105,100,L2M-DET-BKN-2-1-16.pdf,http://www.basketball-reference.com/boxscores/201602010BRK.html,1
20160202MINLAL,MIN,LAL,20160202,Dan Crawford,David Guthrie,Tre Maddox,115,119,L2M-MIN-LAL-2-2-16.pdf,http://www.basketball-reference.com/boxscores/201602020LAL.html,2
20160203CHISAC,CHI,SAC,20160203,David Jones,Monty McCutchen,Derek Richardson,107,102,L2M-CHI-SAC-2-3-16.pdf,http://www.basketball-reference.com/boxscores/201602030SAC.html,1
20160203DENUTA,DEN,UTA,20160203,Bennie Adams,Bill Spooner,Dedric Taylor,81,85,L2M-DEN-UTA-2-3-16.pdf,http://www.basketball-reference.com/boxscores/201602030UTA.html,2
20160203MIADAL,MIA,DAL,20160203,Eric Lewis,Ben Taylor,Tom Washington,93,90,L2M-MIA-DAL-2-3-16.pdf,http://www.basketball-reference.com/boxscores/201602030DAL.html,1
20160203MINLAC,MIN,LAC,20160203,Derrick Collins,Scott Foster,Lauren Holtkamp,108,102,L2M-MIN-LAC-2-3-16.pdf,http://www.basketball-reference.com/boxscores/201602030LAC.html,2
20160203ORLOKC,ORL,OKC,20160203,Brian Forte,Josh Tiven,Scott Twardoski,114,117,L2M-ORL-OKC-2-3-16.pdf,http://www.basketball-reference.com/boxscores/201602030OKC.html,1
20160204HOUPHO,HOU,PHO,20160204,Derrick Collins,Marat Kogut,Derrick Stafford,111,105,L2M-HOU-PHX-2-4-16.pdf,http://www.basketball-reference.com/boxscores/201602040PHO.html,1
20160204NYKDET,NYK,DET,20160204,Sean Corbin,Mitchell Ervin,Rodney Mott,105,111,L2M-NYK-DET-2-4-16.pdf,http://www.basketball-reference.com/boxscores/201602040DET.html,1
20160205BOSCLE,BOS,CLE,20160205,Steve Anderson,Bill Spooner,James Williams,104,103,L2M-BOS-CLE-2-5-16.pdf,http://www.basketball-reference.com/boxscores/201602050CLE.html,1
20160205CHIDEN,CHI,DEN,20160205,Scott Foster,Lauren Holtkamp,Mark Lindsay,110,115,L2M-CHI-DEN-2-5-16.pdf,http://www.basketball-reference.com/boxscores/201602050DEN.html,1
20160205INDATL,IND,ATL,20160205,Kevin Cutler,Leroy Richardson,Tom Washington,96,102,L2M-IND-ATL-2-5-16-1.pdf,http://www.basketball-reference.com/boxscores/201602050ATL.html,2
20160205MEMNYK,MEM,NYK,20160205,Nick Buchert,Kane Fitzgerald,Bill Kennedy,91,85,L2M-MEM-NYK-2-5-16.pdf,http://www.basketball-reference.com/boxscores/201602050NYK.html,4
20160205MIACHA,MIA,CHA,20160205,Eric Dalen,John Goble,Justin Van Duyne,98,95,L2M-MIA-CHA-2-5-16.pdf,http://www.basketball-reference.com/boxscores/201602050CHO.html,2
20160205MILUTA,MIL,UTA,20160205,David Jones,Monty McCutchen,J.T. Orr,81,84,L2M-MIL-UTA-2-5-16.pdf,http://www.basketball-reference.com/boxscores/201602050UTA.html,1
20160206BKNPHI,BKN,PHI,20160206,Tony Brown,Tyler Ford,Jason Phillips,98,103,L2M-BKN-PHI-2-6-16.pdf,http://www.basketball-reference.com/boxscores/201602060PHI.html,
20160206CHIMIN,CHI,MIN,20160206,Matt Boland,Marc Davis,Haywoode Workman,105,112,L2M-CHI-MIN-2-6-16.pdf,http://www.basketball-reference.com/boxscores/201602060MIN.html,
20160206DALMEM,DAL,MEM,20160206,John Goble,Tre Maddox,James Williams,114,110,L2M-DAL-MEM-2-6-16.pdf,http://www.basketball-reference.com/boxscores/201602060MEM.html,5
20160206DETIND,DET,IND,20160206,Curtis Blair,Nick Buchert,Zach Zarba,104,112,L2M-DET-IND-2-6-16.pdf,http://www.basketball-reference.com/boxscores/201602060IND.html,
20160206LALSAS,LAL,SAS,20160206,Sean Corbin,Leroy Richardson,Gary Zielinski,102,106,L2M-LAL-SAS-2-6-16.pdf,http://www.basketball-reference.com/boxscores/201602060SAS.html,1
20160206OKCGSW,OKC,GSW,20160206,Derrick Collins,Dan Crawford,J.T. Orr,108,116,L2M-OKC-GSW-2-6-16.pdf,http://www.basketball-reference.com/boxscores/201602060GSW.html,1
20160206WASCHA,WAS,CHA,20160206,Bennie Adams,Rodney Mott,Leon Wood,104,108,L2M-WAS-CHA-2-6-16.pdf,http://www.basketball-reference.com/boxscores/201602060CHO.html,2
20160207ATLORL,ATL,ORL,20160207,Derrick Stafford,Justin Van Duyne,Scott Wall,94,96,L2M-ATL-ORL-2-7-16.pdf,http://www.basketball-reference.com/boxscores/201602070ORL.html,1
20160207DENNYK,DEN,NYK,20160207,David Guthrie,Kevin Scott,Sean Wright,101,96,L2M-DEN-NYK-2-7-16.pdf,http://www.basketball-reference.com/boxscores/201602070NYK.html,3
20160208DENBKN,DEN,BKN,20160208,David Jones,Ken Mauer,Gediminas Petraitis,104,105,L2M-DEN@BKN-2-8-16.pdf,http://www.basketball-reference.com/boxscores/201602080BRK.html,
20160208LACPHI,LAC,PHI,20160208,Brent Barnaky,Kane Fitzgerald,Bill Spooner,98,92,L2M-LAC@PHI-2-8-16.pdf,http://www.basketball-reference.com/boxscores/201602080PHI.html,2
20160208LALIND,LAL,IND,20160208,Eric Dalen,Jason Phillips,Derek Richardson,87,89,L2M-LAL@IND-2-8-16.pdf,http://www.basketball-reference.com/boxscores/201602080IND.html,
20160208ORLATL,ORL,ATL,20160208,Marc Davis,James Williams,Leon Wood,117,110,L2M-ORL@ATL-2-8-16.pdf,http://www.basketball-reference.com/boxscores/201602080ATL.html,3
