game_id,away,home,date,ref_1,ref_2,ref_3,score_away,score_home,original_pdf,box_score_url,incorrect
20161121DALSAS,DAL,SAS,20161121,Mark Ayotte,Dan Crawford,Gary Zielinski,91,96,L2M-DAL-SAS-11-21-16.pdf,http://www.basketball-reference.com/boxscores/201611210SAS.html,2
20161121HOUDET,HOU,DET,20161121,Tony Brown,Bill Kennedy,Ben Taylor,99,96,L2M-HOU-DET-11-21-16.pdf,http://www.basketball-reference.com/boxscores/201611210DET.html,4
20161121ORLMIL,ORL,MIL,20161121,Karl Lane,Justin Van Duyne,Tom Washington,89,93,L2M-ORL-MIL-11-21-16.pdf,http://www.basketball-reference.com/boxscores/201611210MIL.html,
20161121PHOWAS,PHO,WAS,20161121,Rodney Mott,Derek Richardson,Michael Smith,101,106,L2M-PHX-WAS-11-21-16.pdf,http://www.basketball-reference.com/boxscores/201611210WAS.html,
20161122CHIDEN,CHI,DEN,20161122,Brent Barnaky,Ron Garretson,Brett Nansel,107,110,L2M-CHI-DEN-11-22-16.pdf,http://www.basketball-reference.com/boxscores/201611220DEN.html,2
20161122PORNYK,POR,NYK,20161122,Derrick Collins,Monty McCutchen,Ben Taylor,103,107,L2M-POR-NYK-11-22-16.pdf,http://www.basketball-reference.com/boxscores/201611220NYK.html,2
20161123MEMPHI,MEM,PHI,20161123,Nick Buchert,Pat Fraher,Derek Richardson,104,99,L2M-MEM-PHI-11-23-16.pdf,http://www.basketball-reference.com/boxscores/201611230PHI.html,3
20161123SASCHA,SAS,CHA,20161123,Eric Dalen,Monty McCutchen,Rodney Mott,119,114,L2M-SAS-CHA-11-23-16.pdf,http://www.basketball-reference.com/boxscores/201611230CHO.html,1
20161125CHANYK,CHA,NYK,20161125,Nick Buchert,Marat Kogut,James Williams,111,113,L2M-CHA-NYK-11-25-16.pdf,http://www.basketball-reference.com/boxscores/201611250NYK.html,
20161125OKCDEN,OKC,DEN,20161125,Mark Ayotte,Ed Malloy,Gediminas Petraitis,132,129,L2M-OKC-DEN-11-25-16.pdf,http://www.basketball-reference.com/boxscores/201611250DEN.html,2
20161125TORMIL,TOR,MIL,20161125,Pat Fraher,Bill Kennedy,Ben Taylor,105,99,L2M-TOR-MIL-11-25-16.pdf,http://www.basketball-reference.com/boxscores/201611250MIL.html,
20161125WASORL,WAS,ORL,20161125,Eric Dalen,Jason Phillips,Phenizee Ransom,94,91,L2M-WAS-ORL-11-25-16.pdf,http://www.basketball-reference.com/boxscores/201611250ORL.html,1
20161126MEMMIA,MEM,MIA,20161126,Karl Lane,Brett Nansel,Tom Washington,110,107,L2M-MEM-MIA-11-26-16.pdf,http://www.basketball-reference.com/boxscores/201611260MIA.html,
20161128ATLGSW,ATL,GSW,20161128,Bennie Adams,Mark Lindsay,J.T. Orr,100,105,L2M-ATL-GSW-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280GSW.html,
20161128SACWAS,SAC,WAS,20161128,Tony Brothers,Eric Lewis,Leon Wood,95,101,L2M-SAC-WAS-11-28-16.pdf,http://www.basketball-reference.com/boxscores/201611280WAS.html,3
20161129LACBKN,LAC,BKN,20161129,Lauren Holtkamp,Ken Mauer,Kevin Scott,122,127,L2M-LAC-BKN-11-29-16.pdf,http://www.basketball-reference.com/boxscores/201611290BRK.html,2
20161130ATLPHO,ATL,PHO,20161130,Ron Garretson,Bill Spooner,Haywoode Workman,107,109,L2M-ATL-PHX-11-30-16.pdf,http://www.basketball-reference.com/boxscores/201611300PHO.html,
20161130LALCHI,LAL,CHI,20161130,Scott Foster,Marat Kogut,Gary Zielinski,96,90,L2M-LAL-CHI-11-30-16.pdf,http://www.basketball-reference.com/boxscores/201611300CHI.html,2
20161130NYKMIN,NYK,MIN,20161130,Dan Crawford,Eric Lewis,Vladimir Voyard-Tadal,106,104,L2M-NYK-MIN-11-30-16.pdf,http://www.basketball-reference.com/boxscores/201611300MIN.html,2
20161130SASDAL,SAS,DAL,20161130,Matt Boland,Jason Phillips,Leroy Richardson,94,87,L2M-SAS-DAL-11-30-16.pdf,http://www.basketball-reference.com/boxscores/201611300DAL.html,2
20161130WASOKC,WAS,OKC,20161130,Curtis Blair,Tony Brown,Brian Forte,115,126,L2M-WAS-OKC-11-30-16.pdf,http://www.basketball-reference.com/boxscores/201611300OKC.html,
20161201DALCHA,DAL,CHA,20161201,Kane Fitzgerald,Karl Lane,James Williams,87,97,L2M-DAL-CHA-12-1-16.pdf,http://www.basketball-reference.com/boxscores/201612010CHO.html,2
20161201HOUGSW,HOU,GSW,20161201,Bill Kennedy,Tre Maddox,Josh Tiven,132,127,L2M-HOU-GSW-12-1-16.pdf,http://www.basketball-reference.com/boxscores/201612010GSW.html,4
20161201MIAUTA,MIA,UTA,20161201,Courtney Kirkland,Ed Malloy,Gediminas Petraitis,111,110,L2M-MIA-UTA-12-1-16.pdf,http://www.basketball-reference.com/boxscores/201612010UTA.html,4
20161201ORLMEM,ORL,MEM,20161201,Curtis Blair,Rodney Mott,Kevin Scott,94,95,L2M-ORL-MEM-12-1-16.pdf,http://www.basketball-reference.com/boxscores/201612010MEM.html,1
20161202MINNYK,MIN,NYK,20161202,Brent Barnaky,Kevin Cutler,Monty McCutchen,114,118,L2M-MIN-NYK-12-2-16.pdf,http://www.basketball-reference.com/boxscores/201612020NYK.html,2
20161202SACBOS,SAC,BOS,20161202,Tony Brown,J.T. Orr,Jason Phillips,92,97,L2M-SAC-BOS-12-2-16.pdf,http://www.basketball-reference.com/boxscores/201612020BOS.html,1
20161202WASSAS,WAS,SAS,20161202,Mike Callahan,Tyler Ford,Kevin Scott,105,107,L2M-WAS-SAS-12-2-16.pdf,http://www.basketball-reference.com/boxscores/201612020SAS.html,
20161203BOSPHI,BOS,PHI,20161203,Kevin Cutler,Scott Foster,Ron Garretson,107,106,L2M-BOS-PHI-12-3-16.pdf,http://www.basketball-reference.com/boxscores/201612030PHI.html,4
20161203LALMEM,LAL,MEM,20161203,Mitchell Ervin,Brian Forte,Derrick Stafford,100,103,L2M-LAL-MEM-12-3-16.pdf,http://www.basketball-reference.com/boxscores/201612030MEM.html,3
20161203MIAPOR,MIA,POR,20161203,Bennie Adams,Tre Maddox,Ken Mauer,92,99,L2M-MIA-POR-12-3-16.pdf,http://www.basketball-reference.com/boxscores/201612030POR.html,2
20161203MINCHA,MIN,CHA,20161203,Marc Davis,Scott Twardoski,Gary Zielinski,125,120,L2M-MIN-CHA-12-3-16.pdf,http://www.basketball-reference.com/boxscores/201612030CHO.html,1
20161204SACNYK,SAC,NYK,20161204,James Capers,Derek Richardson,Michael Smith,98,106,L2M-SAC-NYK-12-4-16.pdf,http://www.basketball-reference.com/boxscores/201612040NYK.html,
20161205BOSHOU,BOS,HOU,20161205,Marc Davis,Courtney Kirkland,Scott Twardoski,106,107,L2M-BOS-HOU-12-5-16.pdf,http://www.basketball-reference.com/boxscores/201612050HOU.html,3
20161205MEMNOP,MEM,NOP,20161205,Tony Brown,Justin Van Duyne,James Williams,110,108,L2M-MEM-NOP-12-5-16.pdf,http://www.basketball-reference.com/boxscores/201612050NOP.html,4
20161205SASMIL,SAS,MIL,20161205,Dan Crawford,Ron Garretson,Jacyn Goble,97,96,L2M-SAS-MIL-12-5-16.pdf,http://www.basketball-reference.com/boxscores/201612050MIL.html,
20161205WASBKN,WAS,BKN,20161205,Pat Fraher,Mark Lindsay,Haywoode Workman,118,113,L2M-WAS-BKN-12-5-16.pdf,http://www.basketball-reference.com/boxscores/201612050BRK.html,1
20161206PHIMEM,PHI,MEM,20161206,Marat Kogut,Jason Phillips,Michael Smith,91,96,L2M-PHI-MEM-12-6-16.pdf,http://www.basketball-reference.com/boxscores/201612060MEM.html,
20161206PHOUTA,PHO,UTA,20161206,Tony Brothers,Kevin Scott,Ben Taylor,105,112,L2M-PHX-UTA-12-6-16.pdf,http://www.basketball-reference.com/boxscores/201612060UTA.html,
20161208DENWAS,DEN,WAS,20161208,Tony Brown,Courtney Kirkland,Justin Van Duyne,85,92,L2M-DEN-WAS-12-8-16.pdf,http://www.basketball-reference.com/boxscores/201612080WAS.html,2
20161208PORMEM,POR,MEM,20161208,J.T. Orr,Josh Tiven,Tom Washington,86,88,L2M-POR-MEM-12-8-16.pdf,http://www.basketball-reference.com/boxscores/201612080MEM.html,1
20161209ATLMIL,ATL,MIL,20161209,Karl Lane,Dedric Taylor,Sean Wright,114,110,L2M-ATL-MIL-12-9-16.pdf,http://www.basketball-reference.com/boxscores/201612090MIL.html,1
20161209HOUOKC,HOU,OKC,20161209,Ken Mauer,Michael Smith,Haywoode Workman,102,99,L2M-HOU-OKC-12-9-16.pdf,http://www.basketball-reference.com/boxscores/201612090OKC.html,3
20161209NYKSAC,NYK,SAC,20161209,Bennie Adams,Brett Nansel,Kevin Scott,103,100,L2M-NYK-SAC-12-9-16.pdf,http://www.basketball-reference.com/boxscores/201612090SAC.html,2
20161210DENORL,DEN,ORL,20161210,Leroy Richardson,Ben Taylor,Tom Washington,121,113,L2M-DEN-ORL-12-10-16.pdf,http://www.basketball-reference.com/boxscores/201612100ORL.html,
20161210MIACHI,MIA,CHI,20161210,Kevin Cutler,Rodney Mott,Josh Tiven,100,105,L2M-MIA-CHI-12-10-16.pdf,http://www.basketball-reference.com/boxscores/201612100CHI.html,
20161210MILWAS,MIL,WAS,20161210,Derrick Collins,Marc Davis,Derek Richardson,105,110,L2M-MIL-WAS-12-10-16.pdf,http://www.basketball-reference.com/boxscores/201612100WAS.html,2
20161210PORIND,POR,IND,20161210,Tony Brothers,Pat Fraher,Karl Lane,111,118,L2M-POR-IND-12-10-16.pdf,http://www.basketball-reference.com/boxscores/201612100IND.html,
20161211BOSOKC,BOS,OKC,20161211,Sean Corbin,Jacyn Goble,Bill Kennedy,96,99,L2M-BOS-OKC-12-11-16.pdf,http://www.basketball-reference.com/boxscores/201612110OKC.html,
20161211NOPPHO,NOP,PHO,20161211,Bennie Adams,Brett Nansel,Gary Zielinski,120,119,L2M-NOP-PHX-12-11-16.pdf,http://www.basketball-reference.com/boxscores/201612110PHO.html,2
20161212BKNHOU,BKN,HOU,20161212,Steve Anderson,James Capers,Josh Tiven,118,122,L2M-BKN-HOU-12-12-16.pdf,http://www.basketball-reference.com/boxscores/201612120HOU.html,2
20161212PORLAC,POR,LAC,20161212,Nick Buchert,Tyler Ford,Jason Phillips,120,121,L2M-POR-LAC-12-12-16.pdf,http://www.basketball-reference.com/boxscores/201612120LAC.html,4
20161212WASMIA,WAS,MIA,20161212,Eric Dalen,Mitchell Ervin,Tom Washington,101,112,L2M-WAS-MIA-12-12-16.pdf,http://www.basketball-reference.com/boxscores/201612120MIA.html,1
20161213GSWNOP,GSW,NOP,20161213,Brent Barnaky,Jacyn Goble,Zach Zarba,113,109,L2M-GSW-NOP-12-13-16.pdf,http://www.basketball-reference.com/boxscores/201612130NOP.html,1
20161213MINCHI,MIN,CHI,20161213,Ed Malloy,Ben Taylor,James Williams,99,94,L2M-MIN-CHI-12-13-16.pdf,http://www.basketball-reference.com/boxscores/201612130CHI.html,3
20161213NYKPHO,NYK,PHO,20161213,Derrick Collins,Scott Foster,Aaron Smith,111,113,L2M-NYK-PHX-12-13-16.pdf,http://www.basketball-reference.com/boxscores/201612130PHO.html,6
20161214CHAWAS,CHA,WAS,20161214,Bennie Adams,Derrick Stafford,Haywoode Workman,106,109,L2M-CHA-WAS-12-14-16.pdf,http://www.basketball-reference.com/boxscores/201612140WAS.html,1
20161214INDMIA,IND,MIA,20161214,Dan Crawford,Brian Forte,Marat Kogut,89,95,L2M-IND-MIA-12-14-16.pdf,http://www.basketball-reference.com/boxscores/201612140MIA.html,1
20161215INDNOP,IND,NOP,20161215,Tre Maddox,Michael Smith,Bill Spooner,95,102,L2M-IND-NOP-12-15-16.pdf,http://www.basketball-reference.com/boxscores/201612150NOP.html,2
20161216BKNORL,BKN,ORL,20161216,Brent Barnaky,Kevin Cutler,Marc Davis,111,118,L2M-BKN-ORL-12-16-16.pdf,http://www.basketball-reference.com/boxscores/201612160ORL.html,
20161216DALUTA,DAL,UTA,20161216,Scott Foster,Leon Wood,Gary Zielinski,100,103,L2M-DAL-UTA-12-16-16.pdf,http://www.basketball-reference.com/boxscores/201612160UTA.html,3
20161216SACMEM,SAC,MEM,20161216,Bennie Adams,Curtis Blair,Leroy Richardson,96,92,L2M-SAC-MEM-12-16-16.pdf,http://www.basketball-reference.com/boxscores/201612160MEM.html,6
20161217CHAATL,CHA,ATL,20161217,Kevin Cutler,Michael Smith,Zach Zarba,107,99,L2M-CHA-ATL-12-17-16.pdf,http://www.basketball-reference.com/boxscores/201612170ATL.html,1
20161217HOUMIN,HOU,MIN,20161217,Eric Dalen,Kevin Scott,Bill Spooner,111,109,L2M-HOU-MIN-12-17-16.pdf,http://www.basketball-reference.com/boxscores/201612170MIN.html,
20161218BKNPHI,BKN,PHI,20161218,Nick Buchert,Brian Forte,Leroy Richardson,107,108,L2M-BKN-PHI-12-18-16.pdf,http://www.basketball-reference.com/boxscores/201612180PHI.html,3
20161218BOSMIA,BOS,MIA,20161218,Tony Brothers,Courtney Kirkland,C.J. Washington,105,95,L2M-BOS-MIA-12-18-16.pdf,http://www.basketball-reference.com/boxscores/201612180MIA.html,
20161218LACWAS,LAC,WAS,20161218,Mike Callahan,Marat Kogut,James Williams,110,117,L2M-LAC-WAS-12-18-16.pdf,http://www.basketball-reference.com/boxscores/201612180WAS.html,2
20161219ATLOKC,ATL,OKC,20161219,Mitchell Ervin,Derrick Stafford,Gary Zielinski,110,108,L2M-ATL-OKC-12-19-16.pdf,http://www.basketball-reference.com/boxscores/201612190OKC.html,2
20161220BOSMEM,BOS,MEM,20161220,Mike Callahan,Jacyn Goble,Ben Taylor,112,109,L2M-BOS-MEM-12-20-16.pdf,http://www.basketball-reference.com/boxscores/201612200MEM.html,1
20161220CLEMIL,CLE,MIL,20161220,Mark Lindsay,Justin Van Duyne,Tom Washington,114,108,L2M-CLE-MIL-12-20-16.pdf,http://www.basketball-reference.com/boxscores/201612200MIL.html,2
20161220LALCHA,LAL,CHA,20161220,Karl Lane,Ken Mauer,Scott Twardoski,113,117,L2M-LAL-CHA-12-20-16.pdf,http://www.basketball-reference.com/boxscores/201612200CHO.html,3
20161220ORLMIA,ORL,MIA,20161220,Mark Ayotte,Gediminas Petraitis,James Williams,136,130,L2M-ORL-MIA-12-20-16.pdf,http://www.basketball-reference.com/boxscores/201612200MIA.html,4
20161220PORSAC,POR,SAC,20161220,Brian Forte,Pat Fraher,Haywoode Workman,121,126,L2M-POR-SAC-12-20-16-1.pdf,http://www.basketball-reference.com/boxscores/201612200SAC.html,1
20161220SASHOU,SAS,HOU,20161220,Matt Boland,Tony Brothers,Gary Zielinski,102,100,L2M-SAS-HOU-12-20-16.pdf,http://www.basketball-reference.com/boxscores/201612200HOU.html,4
20161221DALPOR,DAL,POR,20161221,Kevin Cutler,John Goble,Eric Lewis,96,95,L2M-DAL-POR-12-21-16.pdf,http://www.basketball-reference.com/boxscores/201612210POR.html,1
20161221SACUTA,SAC,UTA,20161221,Mitchell Ervin,Derrick Stafford,Josh Tiven,94,93,L2M-SAC-UTA-12-21-16.pdf,http://www.basketball-reference.com/boxscores/201612210UTA.html,2
20161222LALMIA,LAL,MIA,20161222,Mark Lindsay,Ed Malloy,Aaron Smith,107,115,L2M-MIA-LAL-12-22-16.pdf,http://www.basketball-reference.com/boxscores/201612220MIA.html,1
20161223ATLDEN,ATL,DEN,20161223,Derrick Collins,Eric Lewis,Justin Van Duyne,109,108,L2M-ATL-DEN-12-23-16.pdf,http://www.basketball-reference.com/boxscores/201612230DEN.html,2
20161223DALLAC,DAL,LAC,20161223,Mitchell Ervin,Pat Fraher,Derrick Stafford,90,88,L2M-DAL-LAC-12-23-16.pdf,http://www.basketball-reference.com/boxscores/201612230LAC.html,2
20161223GSWDET,GSW,DET,20161223,Tony Brown,James Capers,Ben Taylor,119,113,L2M-GSW-DET-12-23-16.pdf,http://www.basketball-reference.com/boxscores/201612230DET.html,1
20161223HOUMEM,HOU,MEM,20161223,Dan Crawford,Ron Garretson,C.J. Washington,109,115,L2M-HOU-MEM-12-23-16.pdf,http://www.basketball-reference.com/boxscores/201612230MEM.html,
20161223MIANOP,MIA,NOP,20161223,Curtis Blair,Scott Foster,Kevin Scott,87,91,L2M-MIA-NOP-12-23-16.pdf,http://www.basketball-reference.com/boxscores/201612230NOP.html,1
20161223OKCBOS,OKC,BOS,20161223,Steve Anderson,Matt Boland,Leroy Richardson,117,112,L2M-OKC-BOS-12-23-16.pdf,http://www.basketball-reference.com/boxscores/201612230BOS.html,2
20161223SACMIN,SAC,MIN,20161223,Tyler Ford,Marat Kogut,Ken Mauer,109,105,L2M-SAC-MIN-12-23-16.pdf,http://www.basketball-reference.com/boxscores/201612230MIN.html,1
20161225GSWCLE,GSW,CLE,20161225,Matt Boland,Mike Callahan,Sean Corbin,108,109,L2M-GSW-CLE-12-25-16.pdf,http://www.basketball-reference.com/boxscores/201612250CLE.html,2
20161226CHABKN,CHA,BKN,20161226,Michael Smith,Justin Van Duyne,Sean Wright,118,120,L2M-CHA-BKN-12-26-16.pdf,http://www.basketball-reference.com/boxscores/201612260BRK.html,
20161226DALNOP,DAL,NOP,20161226,Tyler Ford,Karl Lane,Tom Washington,104,111,L2M-DAL-NOP-12-26-16.pdf,http://www.basketball-reference.com/boxscores/201612260NOP.html,1
20161226DENLAC,DEN,LAC,20161226,Eric Dalen,Ron Garretson,Tre Maddox,106,102,L2M-DEN-LAC-12-26-16.pdf,http://www.basketball-reference.com/boxscores/201612260LAC.html,
20161226INDCHI,IND,CHI,20161226,Pat Fraher,Bill Spooner,C.J. Washington,85,90,L2M-IND-CHI-12-26-16.pdf,http://www.basketball-reference.com/boxscores/201612260CHI.html,1
20161226MILWAS,MIL,WAS,20161226,Ed Malloy,Kevin Scott,Scott Wall,102,107,L2M-MIL-WAS-12-26-16.pdf,http://www.basketball-reference.com/boxscores/201612260WAS.html,1
20161226PHISAC,PHI,SAC,20161226,Marc Davis,Rodney Mott,Scott Twardoski,100,102,L2M-PHI-SAC-12-26-16.pdf,http://www.basketball-reference.com/boxscores/201612260SAC.html,1
20161226TORPOR,TOR,POR,20161226,Mark Ayotte,Bill Kennedy,J.T. Orr,95,91,L2M-TOR-POR-12-26-16.pdf,http://www.basketball-reference.com/boxscores/201612260POR.html,
20161227MEMBOS,MEM,BOS,20161227,Brent Barnaky,Eric Lewis,Haywoode Workman,103,113,L2M-MEM-BOS-12-27-16.pdf,http://www.basketball-reference.com/boxscores/201612270BOS.html,
20161227UTALAL,UTA,LAL,20161227,Sean Corbin,Kevin Cutler,Courtney Kirkland,102,100,L2M-UTA-LAL-12-27-16.pdf,http://www.basketball-reference.com/boxscores/201612270LAL.html,2
20161228BKNCHI,BKN,CHI,20161228,Kevin Scott,Scott Wall,Tom Washington,99,101,L2M-BKN-CHI-12-28-16.pdf,http://www.basketball-reference.com/boxscores/201612280CHI.html,2
20161228INDWAS,IND,WAS,20161228,Mitchell Ervin,David Guthrie,Josh Tiven,105,111,L2M-IND-WAS-12-28-16.pdf,http://www.basketball-reference.com/boxscores/201612280WAS.html,2
20161228NYKATL,NYK,ATL,20161228,Monty McCutchen,Aaron Smith,James Williams,98,102,L2M-NYK-ATL-12-28-16.pdf,http://www.basketball-reference.com/boxscores/201612280ATL.html,2
20161229BOSCLE,BOS,CLE,20161229,Rodney Mott,Leon Wood,Sean Wright,118,124,L2M-BOS-CLE-12-29-16.pdf,http://www.basketball-reference.com/boxscores/201612290CLE.html,1
20161229MIACHA,MIA,CHA,20161229,Curtis Blair,Kevin Scott,Zach Zarba,82,91,L2M-MIA-CHA-12-29-16.pdf,http://www.basketball-reference.com/boxscores/201612290CHO.html,1
20161230CHIIND,CHI,IND,20161230,Michael Smith,Justin Van Duyne,James Williams,101,111,L2M-CHI-IND-12-30-16.pdf,http://www.basketball-reference.com/boxscores/201612300IND.html,
20161230MIABOS,MIA,BOS,20161230,Pat Fraher,Monty McCutchen,Aaron Smith,114,117,L2M-MIA-BOS-12-30-16.pdf,http://www.basketball-reference.com/boxscores/201612300BOS.html,1
20161230PHIDEN,PHI,DEN,20161230,Scott Foster,Ben Taylor,Gary Zielinski,124,122,L2M-PHI-DEN-12-30-16.pdf,http://www.basketball-reference.com/boxscores/201612300DEN.html,
20161231PHOUTA,PHO,UTA,20161231,Matt Boland,Dan Crawford,Jacyn Goble,86,91,L2M-PHX-UTA-12-31-16.pdf,http://www.basketball-reference.com/boxscores/201612310UTA.html,2
20170101PORMIN,POR,MIN,20170101,Courtney Kirkland,Bill Spooner,Justin Van Duyne,95,89,L2M-POR-MIN-01-01-17.pdf,http://www.basketball-reference.com/boxscores/201701010MIN.html,
20170101SASATL,SAS,ATL,20170101,Tony Brown,Pat Fraher,Haywoode Workman,112,114,L2M-SAS-ATL-01-01-17.pdf,http://www.basketball-reference.com/boxscores/201701010ATL.html,2
20170102CHACHI,CHA,CHI,20170102,Marc Davis,Ron Garretson,Marat Kogut,111,118,L2M-CHA-CHI-01-02-17.pdf,http://www.basketball-reference.com/boxscores/201701020CHI.html,
20170102OKCMIL,OKC,MIL,20170102,Kane Fitzgerald,Lauren Holtkamp,Josh Tiven,94,98,L2M-OKC-MIL-01-02-17.pdf,http://www.basketball-reference.com/boxscores/201701020MIL.html,1
20170102WASHOU,WAS,HOU,20170102,Bill Kennedy,Michael Smith,Dedric Taylor,91,101,L2M-WAS-HOU-01-02-17.pdf,http://www.basketball-reference.com/boxscores/201701020HOU.html,1
20170103MINPHI,MIN,PHI,20170103,James Capers,Karl Lane,Rodney Mott,91,93,L2M-MIN-PHI-01-03-17.pdf,http://www.basketball-reference.com/boxscores/201701030PHI.html,1
20170103WASDAL,WAS,DAL,20170103,Pat Fraher,Courtney Kirkland,Ben Taylor,105,113,L2M-WAS-DAL-01-03-17.pdf,http://www.basketball-reference.com/boxscores/201701030DAL.html,
20170104MEMLAC,MEM,LAC,20170104,Steve Anderson,Michael Smith,Sean Wright,106,115,L2M-MEM-LAC-01-04-17.pdf,http://www.basketball-reference.com/boxscores/201701040LAC.html,1
20170104MIASAC,MIA,SAC,20170104,Kevin Cutler,David Guthrie,Gary Zielinski,107,102,L2M-MIA-SAC-01-04-17.pdf,http://www.basketball-reference.com/boxscores/201701040SAC.html,1
20170104MILNYK,MIL,NYK,20170104,Ron Garretson,J.T. Orr,James Williams,105,104,L2M-MIL-NYK-01-04-17.pdf,http://www.basketball-reference.com/boxscores/201701040NYK.html,2
20170105ATLNOP,ATL,NOP,20170105,Matt Boland,Marc Davis,Brett Nansel,99,94,L2M-ATL-NOP-01-05-17.pdf,http://www.basketball-reference.com/boxscores/201701050NOP.html,2
20170105OKCHOU,OKC,HOU,20170105,Courtney Kirkland,Ed Malloy,Gediminas Petraitis,116,118,L2M-OKC-HOU-01-05-17.pdf,http://www.basketball-reference.com/boxscores/201701050HOU.html,1
20170105PHODAL,PHO,DAL,20170105,Derrick Collins,Lauren Holtkamp,Zach Zarba,102,95,L2M-PHX-DAL-01-05-17.pdf,http://www.basketball-reference.com/boxscores/201701050DAL.html,
20170105UTATOR,UTA,TOR,20170105,Kane Fitzgerald,Aaron Smith,Tom Washington,93,101,L2M-UTA-TOR-01-05-17.pdf,http://www.basketball-reference.com/boxscores/201701050TOR.html,3
20170106MEMGSW,MEM,GSW,20170106,Tyler Ford,David Guthrie,Ken Mauer,128,119,L2M-MEM-GSW-01-06-17.pdf,http://www.basketball-reference.com/boxscores/201701060GSW.html,
20170106MINWAS,MIN,WAS,20170106,Eric Dalen,Ron Garretson,J.T. Orr,105,112,L2M-MIN-WAS-01-06-17.pdf,http://www.basketball-reference.com/boxscores/201701060WAS.html,2
20170106NYKMIL,NYK,MIL,20170106,Scott Foster,Pat Fraher,Tre Maddox,116,111,L2M-NYK-MIL-01-06-17.pdf,http://www.basketball-reference.com/boxscores/201701060MIL.html,
20170106PHIBOS,PHI,BOS,20170106,Derek Richardson,Derrick Stafford,Ben Taylor,106,110,L2M-PHI-BOS-01-06-17.pdf,http://www.basketball-reference.com/boxscores/201701060BOS.html,2
20170107TORCHI,TOR,CHI,20170107,Bennie Adams,Derrick Collins,Mitchell Ervin,118,123,L2M-TOR-CHI-01-07-17.pdf,http://www.basketball-reference.com/boxscores/201701070CHI.html,2
20170107UTAMIN,UTA,MIN,20170107,Bill Kennedy,Mark Lindsay,Gary Zielinski,94,92,L2M-UTA-MIN-01-07-17.pdf,http://www.basketball-reference.com/boxscores/201701070MIN.html,
20170108DETPOR,DET,POR,20170108,Brian Forte,Kevin Scott,Leon Wood,125,124,L2M-DET-POR-01-08-17.pdf,http://www.basketball-reference.com/boxscores/201701080POR.html,2
20170108WASMIL,WAS,MIL,20170108,Curtis Blair,Nick Buchert,Jason Phillips,107,101,L2M-WAS-MIL-01-08-17.pdf,http://www.basketball-reference.com/boxscores/201701080MIL.html,1
20170110BOSTOR,BOS,TOR,20170110,Kevin Cutler,Josh Tiven,Sean Wright,106,114,L2M-BOS-TOR-01-10-17.pdf,http://www.basketball-reference.com/boxscores/201701100TOR.html,1
20170110CHAHOU,CHA,HOU,20170110,Marc Davis,Rodney Mott,Justin Van Duyne,114,121,L2M-CHA-HOU-01-10-17.pdf,http://www.basketball-reference.com/boxscores/201701100HOU.html,1
20170110CHIWAS,CHI,WAS,20170110,Mark Ayotte,Kane Fitzgerald,Courtney Kirkland,99,101,L2M-CHI-WAS-01-10-17.pdf,http://www.basketball-reference.com/boxscores/201701100WAS.html,1
20170110DETSAC,DET,SAC,20170110,Tre Maddox,Ken Mauer,Michael Smith,94,100,L2M-DET-SAC-01-10-17.pdf,http://www.basketball-reference.com/boxscores/201701100SAC.html,
20170110MILSAS,MIL,SAS,20170110,Brian Forte,Bill Spooner,Scott Twardoski,109,107,L2M-MIL-SAS-01-10-17.pdf,http://www.basketball-reference.com/boxscores/201701100SAS.html,
20170111MEMOKC,MEM,OKC,20170111,Dan Crawford,Lauren Holtkamp,Rodney Mott,95,103,L2M-MEM-OKC-01-11-17.pdf,http://www.basketball-reference.com/boxscores/201701110OKC.html,
20170112NOPBKN,NOP,BKN,20170112,Nick Buchert,Kevin Cutler,Courtney Kirkland,104,95,L2M-NOP-BKN-01-12-17.pdf,http://www.basketball-reference.com/boxscores/201701120BRK.html,2
20170113BOSATL,BOS,ATL,20170113,Ken Mauer,Gediminas Petraitis,Michael Smith,103,101,L2M-BOS-ATL-01-13-17.pdf,http://www.basketball-reference.com/boxscores/201701130ATL.html,1
20170113MEMHOU,MEM,HOU,20170113,Eric Dalen,Tom Washington,James Williams,110,105,L2M-MEM-HOU-01-13-17.pdf,http://www.basketball-reference.com/boxscores/201701130HOU.html,
20170113ORLPOR,ORL,POR,20170113,Derrick Collins,J.T. Orr,Bill Spooner,115,109,L2M-ORL-POR-01-13-17.pdf,http://www.basketball-reference.com/boxscores/201701130POR.html,
20170114ORLUTA,ORL,UTA,20170114,Curtis Blair,Kane Fitzgerald,Karl Lane,107,114,L2M-ORL-UTA-01-14-17.pdf,http://www.basketball-reference.com/boxscores/201701140UTA.html,2
20170114SASPHO,SAS,PHO,20170114,Nick Buchert,Dan Crawford,Marat Kogut,105,108,L2M-SAS-PHX-01-14-17.pdf,http://www.basketball-reference.com/boxscores/201701140PHO.html,2
20170115CHIMEM,CHI,MEM,20170115,Tony Brown,Mike Callahan,Derek Richardson,108,104,L2M-CHI-MEM-01-15-17.pdf,http://www.basketball-reference.com/boxscores/201701150MEM.html,1
20170115DETLAL,DET,LAL,20170115,Curtis Blair,Derrick Collins,Marc Davis,102,97,L2M-DET-LAL-01-15-17.pdf,http://www.basketball-reference.com/boxscores/201701150LAL.html,
